NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
4353694711914188,Kartika Wahyudi,Surakarta,07-11-1991,Perempuan,AB,Jalan Diponegoro No.43,14/20,Sindangsari,Cengkareng,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
4314644612487680,Zahra Wibowo,Depok,06-12-1948,Perempuan,A,Jalan Diponegoro No.142,16/14,Purnawarman,Cipayung,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3947511901629473,Hendra Purnomo,Jakarta Timur,19-01-1962,Laki-Laki,A,Jalan Sudirman No.120,03/01,Tanjungsari,Cibadak,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3241480809847457,Ahmad Pratama,Pematangsiantar,08-09-1984,Laki-Laki,A,Jalan Sudirman No.14,17/16,Kebon Jeruk,Sukajaya,Buddha,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1829250203698472,Yusuf Purnomo,Ubud,02-03-1969,Laki-Laki,O,Jalan Diponegoro No.108,05/19,Tanjungsari,Sukajaya,Hindu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2741345611480031,Indah Saputra,Kuta,16-11-1948,Perempuan,B,Jalan Thamrin No.26,19/03,Tanah Abang,Beji,Islam,Kawin,Wiraswasta,WNI,Seumur Hidup
3868421104713643,Teguh Santoso,Madiun,11-04-1971,Laki-Laki,B,Jalan Thamrin No.41,09/06,Cilincing,Cilandak,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
2709046305025321,Lestari Setiawan,Dumai,23-05-2002,Perempuan,AB,Jalan Gajah Mada No.60,11/07,Purnawarman,Cilandak,Konghucu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2698555201477451,Lestari Setiawan,Jakarta Barat,12-01-1947,Perempuan,AB,Jalan Diponegoro No.182,14/22,Tanah Abang,Sukajaya,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
2560094910737791,Putri Setiawan,Payakumbuh,09-10-1973,Perempuan,B,Jalan Merdeka No.106,02/17,Cilincing,Cilandak,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2084601205889149,Herman Purnomo,Balikpapan,12-05-1988,Laki-Laki,A,Jalan Sudirman No.141,03/23,Kebon Kacang,Cibadak,Konghucu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2915702505706109,Ahmad Pratama,Jakarta Barat,25-05-1970,Laki-Laki,B,Jalan Thamrin No.167,08/07,Tanjungsari,Sukajaya,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1863064901824034,Indah Saputra,Bekasi,09-01-1982,Perempuan,AB,Jalan Diponegoro No.75,04/09,Cilincing,Tapos,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2655512704853815,Herman Saputra,Bengkalis,27-04-1985,Laki-Laki,A,Jalan Sudirman No.152,03/13,Purnawarman,Sukmajaya,Hindu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
3358575606749000,Kartika Santoso,Samarinda,16-06-1974,Perempuan,O,Jalan Thamrin No.124,06/24,Sindangsari,Pancoran Mas,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3782435305962868,Dewi Saputra,Yogyakarta,13-05-1996,Perempuan,B,Jalan Thamrin No.52,16/08,Mekarjaya,Pancoran Mas,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3339226506739506,Indah Hidayat,Jakarta Timur,25-06-1973,Perempuan,B,Jalan Diponegoro No.64,09/10,Desakota,Cilandak,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2671010103483532,Yusuf Wibowo,Denpasar,01-03-1948,Laki-Laki,A,Jalan Gajah Mada No.21,09/12,Sindangsari,Sukajaya,Katolik,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2293161906514558,Yusuf Wibowo,Bukittinggi,19-06-1951,Laki-Laki,AB,Jalan Merdeka No.101,13/09,Purnawarman,Cibadak,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1464881102528972,Teguh Saputra,Blitar,11-02-1952,Laki-Laki,O,Jalan Merdeka No.66,17/11,Tanah Abang,Cilandak,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
3176516803744136,Dwi Wibowo,Payakumbuh,28-03-1974,Perempuan,O,Jalan Gajah Mada No.2,09/18,Cilincing,Cilandak,Buddha,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2519216605842766,Lestari Wijaya,Jakarta Timur,26-05-1984,Perempuan,O,Jalan Thamrin No.173,01/16,Kebon Jeruk,Cengkareng,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3256271312864553,Wahyu Pratama,Solok,13-12-1986,Laki-Laki,O,Jalan Diponegoro No.123,08/22,Kebon Kacang,Beji,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2736312110940937,Teguh Wahyudi,Binjai,21-10-1994,Laki-Laki,A,Jalan Merdeka No.47,01/01,Kebon Jeruk,Beji,Konghucu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2520266806703689,Zahra Saputra,Jakarta Utara,28-06-1970,Perempuan,AB,Jalan Thamrin No.66,11/10,Karanganyar,Cilandak,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
3853291707759969,Gunawan Wahyudi,Sawahlunto,17-07-1975,Laki-Laki,A,Jalan Diponegoro No.128,19/02,Desakota,Sukmajaya,Buddha,Kawin,Wartawan,WNI,Seumur Hidup
4459106608872853,Kartika Wahyudi,Semarang,26-08-1987,Perempuan,O,Jalan Merdeka No.19,04/14,Sindangsari,Kemayoran,Hindu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3273392712593344,Joko Santoso,Solok,27-12-1959,Laki-Laki,AB,Jalan Gajah Mada No.102,15/22,Mekarjaya,Kemayoran,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
2594766108890292,Zahra Wahyudi,Malang,21-08-1989,Perempuan,AB,Jalan Sudirman No.127,10/23,Cibubur,Beji,Katolik,Kawin,Guru,WNI,Seumur Hidup
3915921206562219,Hendra Wibowo,Jakarta Timur,12-06-1956,Laki-Laki,A,Jalan Diponegoro No.105,20/12,Sukamaju,Cilandak,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1673065009059141,Lestari Wahyudi,Bandung,10-09-2005,Perempuan,O,Jalan Merdeka No.65,16/23,Sindangsari,Kemayoran,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
3909925605658438,Indah Pratama,Depok,16-05-1965,Perempuan,O,Jalan Merdeka No.6,09/16,Cibubur,Pancoran Mas,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2183144704866772,Dewi Sutrisno,Malang,07-04-1986,Perempuan,A,Jalan Gajah Mada No.137,15/14,Desakota,Cilandak,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2225590101010970,Hendra Santoso,Padang,01-01-2001,Laki-Laki,B,Jalan Thamrin No.196,10/01,Tanah Abang,Beji,Buddha,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
3277281504769271,Teguh Wijaya,Kutai Barat,15-04-1976,Laki-Laki,O,Jalan Gajah Mada No.135,20/06,Tanjungsari,Cipayung,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1984896708060722,Dewi Wijaya,Yogyakarta,27-08-2006,Perempuan,AB,Jalan Thamrin No.71,10/20,Kebon Kacang,Sukmajaya,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4079144807662283,Dewi Sutrisno,Yogyakarta,08-07-1966,Perempuan,A,Jalan Sudirman No.66,09/12,Karanganyar,Cibadak,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1681882703812275,Ahmad Santoso,Ubud,27-03-1981,Laki-Laki,O,Jalan Gajah Mada No.176,20/12,Desakota,Tapos,Buddha,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2202410604059596,Gunawan Wibowo,Tegal,06-04-2005,Laki-Laki,A,Jalan Diponegoro No.11,20/12,Cibubur,Tapos,Islam,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
4471841004679445,Gunawan Pratama,Bandung,10-04-1967,Laki-Laki,A,Jalan Sudirman No.5,14/22,Sukamaju,Cengkareng,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3344795012980659,Indah Setiawan,Bontang,10-12-1998,Perempuan,A,Jalan Gajah Mada No.90,02/04,Tanjungsari,Cilandak,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1622411510789032,Teguh Setiawan,Yogyakarta,15-10-1978,Laki-Laki,B,Jalan Sudirman No.12,10/22,Cilincing,Tapos,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1357012106622224,Gunawan Pratama,Balikpapan,21-06-1962,Laki-Laki,O,Jalan Thamrin No.186,12/16,Sukamaju,Beji,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3545071310030313,Joko Santoso,Sleman,13-10-2003,Laki-Laki,AB,Jalan Diponegoro No.81,18/05,Kebon Kacang,Sukajaya,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
3852646803852590,Lestari Santoso,Gunungkidul,28-03-1985,Perempuan,AB,Jalan Diponegoro No.139,19/10,Mekarjaya,Sukmajaya,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
1218521106569044,Gunawan Wahyudi,Jakarta Pusat,11-06-1956,Laki-Laki,O,Jalan Sudirman No.191,13/24,Karanganyar,Cengkareng,Katolik,Kawin,Buruh,WNI,Seumur Hidup
1355054304576224,Putri Wijaya,Bukittinggi,03-04-1957,Perempuan,A,Jalan Sudirman No.65,07/16,Tanjungsari,Cengkareng,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
3458371910612540,Gunawan Wijaya,Payakumbuh,19-10-1961,Laki-Laki,B,Jalan Sudirman No.81,10/16,Kebon Jeruk,Sukmajaya,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3258191012018520,Joko Pratama,Jakarta Pusat,10-12-2001,Laki-Laki,AB,Jalan Merdeka No.198,05/13,Desakota,Cilandak,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2162295908737721,Putri Sutrisno,Jakarta Pusat,19-08-1973,Perempuan,AB,Jalan Gajah Mada No.184,19/03,Mekarjaya,Cilandak,Buddha,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3095465410709496,Dewi Wijaya,Singaraja,14-10-1970,Perempuan,B,Jalan Diponegoro No.66,09/15,Tanah Abang,Cengkareng,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
2564566302637626,Sunarti Pratama,Kulon Progo,23-02-1963,Perempuan,A,Jalan Gajah Mada No.23,06/19,Kebon Kacang,Kemayoran,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1529075711912793,Dwi Wijaya,Solok,17-11-1991,Perempuan,AB,Jalan Diponegoro No.188,02/11,Kebon Kacang,Cilandak,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3363804302644260,Sunarti Wibowo,Padang,03-02-1964,Perempuan,AB,Jalan Gajah Mada No.6,17/06,Cilincing,Tapos,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3353600701990972,Ahmad Hidayat,Depok,07-01-1999,Laki-Laki,B,Jalan Sudirman No.181,19/09,Tanjungsari,Cengkareng,Katolik,Kawin,Wartawan,WNI,Seumur Hidup
2721600908694557,Joko Setiawan,Bontang,09-08-1969,Laki-Laki,AB,Jalan Sudirman No.134,11/23,Purnawarman,Sukmajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4270781104988266,Budi Hidayat,Binjai,11-04-1998,Laki-Laki,B,Jalan Diponegoro No.166,12/11,Tanjungsari,Cilandak,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2317785908887164,Lestari Pratama,Solok,19-08-1988,Perempuan,A,Jalan Gajah Mada No.136,08/03,Cilincing,Cibadak,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
4411881012495268,Budi Saputra,Jakarta Barat,10-12-1949,Laki-Laki,A,Jalan Sudirman No.43,09/18,Tanjungsari,Cengkareng,Konghucu,Belum Kawin,Guru,WNI,Seumur Hidup
4160490411894638,Yusuf Wibowo,Payakumbuh,04-11-1989,Laki-Laki,AB,Jalan Diponegoro No.51,12/05,Mekarjaya,Beji,Kristen,Kawin,Karyawan Honorer,WNI,Seumur Hidup
4280561003583069,Gunawan Setiawan,Ubud,10-03-1958,Laki-Laki,A,Jalan Thamrin No.189,04/02,Sindangsari,Kemayoran,Islam,Kawin,Buruh,WNI,Seumur Hidup
3217014507558463,Dwi Wahyudi,Denpasar,05-07-1955,Perempuan,B,Jalan Gajah Mada No.78,03/08,Tanjungsari,Pancoran Mas,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3336036006058142,Fitri Wijaya,Bontang,20-06-2005,Perempuan,O,Jalan Thamrin No.23,17/10,Sukamaju,Cengkareng,Buddha,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2432836312659642,Murni Santoso,Kulon Progo,23-12-1965,Perempuan,AB,Jalan Gajah Mada No.177,20/05,Desakota,Cengkareng,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4054496410956005,Dwi Purnomo,Tebing Tinggi,24-10-1995,Perempuan,AB,Jalan Thamrin No.147,04/22,Purnawarman,Cipayung,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
4007646012634569,Putri Wibowo,Dumai,20-12-1963,Perempuan,O,Jalan Gajah Mada No.15,09/18,Mekarjaya,Cilandak,Islam,Kawin,Buruh,WNI,Seumur Hidup
1886320206791355,Herman Hidayat,Bengkalis,02-06-1979,Laki-Laki,A,Jalan Merdeka No.155,07/04,Cibubur,Sukmajaya,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2132482810721702,Teguh Sutrisno,Jakarta Timur,28-10-1972,Laki-Laki,B,Jalan Sudirman No.5,19/01,Kebon Jeruk,Cengkareng,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
4060350306531394,Herman Wijaya,Bantul,03-06-1953,Laki-Laki,O,Jalan Gajah Mada No.86,10/16,Kebon Kacang,Kemayoran,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2650776807786548,Zahra Hidayat,Pekanbaru,28-07-1978,Perempuan,B,Jalan Thamrin No.187,18/08,Tanah Abang,Tapos,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3966140509764695,Yusuf Purnomo,Tebing Tinggi,05-09-1976,Laki-Laki,AB,Jalan Gajah Mada No.70,09/02,Purnawarman,Cilandak,Katolik,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2112626304563019,Lestari Santoso,Kulon Progo,23-04-1956,Perempuan,AB,Jalan Diponegoro No.2,12/18,Mekarjaya,Sukajaya,Hindu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3498775210654714,Murni Wijaya,Jakarta Timur,12-10-1965,Perempuan,AB,Jalan Merdeka No.65,18/12,Tanjungsari,Sukmajaya,Islam,Cerai Hidup,Buruh,WNI,Seumur Hidup
4446395204630746,Lestari Wibowo,Denpasar,12-04-1963,Perempuan,AB,Jalan Diponegoro No.18,14/14,Sukamaju,Cilandak,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
4236656112532965,Indah Purnomo,Bogor,21-12-1953,Perempuan,A,Jalan Gajah Mada No.14,08/19,Kebon Kacang,Cibadak,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4469752501786888,Ahmad Hidayat,Madiun,25-01-1978,Laki-Laki,A,Jalan Merdeka No.189,10/10,Desakota,Cibadak,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
1698135104077756,Dewi Wahyudi,Pematangsiantar,11-04-2007,Perempuan,O,Jalan Thamrin No.69,05/14,Kebon Jeruk,Cengkareng,Buddha,Kawin,Wiraswasta,WNI,Seumur Hidup
2716846202534271,Sunarti Wibowo,Binjai,22-02-1953,Perempuan,AB,Jalan Gajah Mada No.142,20/08,Karanganyar,Sukmajaya,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3464716506633536,Sunarti Wijaya,Surabaya,25-06-1963,Perempuan,B,Jalan Gajah Mada No.10,18/16,Kebon Kacang,Cilandak,Konghucu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2351100903793997,Hendra Purnomo,Jakarta Pusat,09-03-1979,Laki-Laki,A,Jalan Merdeka No.155,08/23,Kebon Kacang,Tapos,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1759422802676997,Budi Setiawan,Purwokerto,28-02-1967,Laki-Laki,O,Jalan Thamrin No.51,11/01,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
2294106107544141,Lestari Hidayat,Denpasar,21-07-1954,Perempuan,A,Jalan Thamrin No.78,19/18,Sukamaju,Sukajaya,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2244965303022812,Indah Santoso,Singaraja,13-03-2002,Perempuan,O,Jalan Sudirman No.33,12/18,Desakota,Beji,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1335842211623048,Teguh Hidayat,Jakarta Utara,22-11-1962,Laki-Laki,A,Jalan Sudirman No.137,10/07,Tanjungsari,Cilandak,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2451902212003102,Herman Hidayat,Singaraja,22-12-2000,Laki-Laki,O,Jalan Diponegoro No.99,05/14,Mekarjaya,Sukmajaya,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
4184034707587776,Murni Sutrisno,Pekanbaru,07-07-1958,Perempuan,B,Jalan Thamrin No.52,17/19,Kebon Jeruk,Pancoran Mas,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2504436202960659,Lestari Wahyudi,Payakumbuh,22-02-1996,Perempuan,B,Jalan Thamrin No.86,14/06,Karanganyar,Tapos,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4176425007818519,Zahra Setiawan,Jakarta Timur,10-07-1981,Perempuan,B,Jalan Sudirman No.44,15/22,Karanganyar,Sukmajaya,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1725026010731639,Dewi Wijaya,Kediri,20-10-1973,Perempuan,AB,Jalan Sudirman No.171,09/05,Tanjungsari,Sukmajaya,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3131541303496366,Joko Wijaya,Payakumbuh,13-03-1949,Laki-Laki,A,Jalan Gajah Mada No.32,01/05,Cibubur,Cipayung,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1962942410811712,Ahmad Saputra,Malang,24-10-1981,Laki-Laki,AB,Jalan Diponegoro No.83,07/23,Cibubur,Sukmajaya,Buddha,Belum Kawin,Guru,WNI,Seumur Hidup
1522604707981426,Zahra Saputra,Jakarta Pusat,07-07-1998,Perempuan,O,Jalan Diponegoro No.26,15/22,Kebon Kacang,Cengkareng,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1226205710719332,Kartika Hidayat,Madiun,17-10-1971,Perempuan,AB,Jalan Merdeka No.128,17/13,Sindangsari,Kemayoran,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1167634403875489,Lestari Hidayat,Jakarta Barat,04-03-1987,Perempuan,O,Jalan Sudirman No.133,14/11,Tanah Abang,Cibadak,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1124551503518732,Teguh Wibowo,Pekanbaru,15-03-1951,Laki-Laki,O,Jalan Sudirman No.139,13/01,Tanjungsari,Sukajaya,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1691206011751110,Putri Purnomo,Kutai Barat,20-11-1975,Perempuan,O,Jalan Sudirman No.55,11/07,Mekarjaya,Sukajaya,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3844451109661882,Wahyu Wibowo,Pematangsiantar,11-09-1966,Laki-Laki,AB,Jalan Diponegoro No.65,03/07,Kebon Jeruk,Cilandak,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4276905501627583,Kartika Wahyudi,Samarinda,15-01-1962,Perempuan,B,Jalan Thamrin No.60,09/22,Karanganyar,Cipayung,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4154852001482543,Herman Saputra,Denpasar,20-01-1948,Laki-Laki,B,Jalan Diponegoro No.140,03/03,Cilincing,Kemayoran,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1275225812661879,Murni Hidayat,Solok,18-12-1966,Perempuan,AB,Jalan Diponegoro No.159,08/05,Kebon Jeruk,Cibadak,Buddha,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3361405706614857,Kartika Purnomo,Kulon Progo,17-06-1961,Perempuan,B,Jalan Sudirman No.4,11/16,Cibubur,Pancoran Mas,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4318011612971872,Budi Setiawan,Dumai,16-12-1997,Laki-Laki,B,Jalan Thamrin No.104,09/10,Desakota,Tapos,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
1677615906452889,Sunarti Wijaya,Magelang,19-06-1945,Perempuan,B,Jalan Merdeka No.156,13/14,Kebon Kacang,Cipayung,Buddha,Belum Kawin,Buruh,WNI,Seumur Hidup
1536526603078384,Putri Setiawan,Gunungkidul,26-03-2007,Perempuan,B,Jalan Sudirman No.168,13/11,Mekarjaya,Cipayung,Islam,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
4433801502673828,Herman Pratama,Kediri,15-02-1967,Laki-Laki,A,Jalan Gajah Mada No.2,01/01,Mekarjaya,Kemayoran,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2851990805782577,Wahyu Hidayat,Jakarta Selatan,08-05-1978,Laki-Laki,B,Jalan Gajah Mada No.184,04/05,Sukamaju,Sukajaya,Konghucu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2545670106545080,Budi Wibowo,Kutai Barat,01-06-1954,Laki-Laki,AB,Jalan Sudirman No.163,04/11,Sindangsari,Sukmajaya,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3598310912581081,Herman Saputra,Payakumbuh,09-12-1958,Laki-Laki,AB,Jalan Thamrin No.136,16/23,Tanah Abang,Cengkareng,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3954351907821190,Herman Wahyudi,Kutai Barat,19-07-1982,Laki-Laki,AB,Jalan Sudirman No.177,04/20,Karanganyar,Kemayoran,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1257495303927750,Indah Hidayat,Payakumbuh,13-03-1992,Perempuan,AB,Jalan Thamrin No.25,02/01,Kebon Kacang,Cilandak,Islam,Belum Kawin,Buruh,WNI,Seumur Hidup
2964161906011844,Ahmad Santoso,Kediri,19-06-2001,Laki-Laki,A,Jalan Diponegoro No.79,15/11,Sukamaju,Sukmajaya,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
2251406704830413,Indah Hidayat,Tebing Tinggi,27-04-1983,Perempuan,O,Jalan Gajah Mada No.158,18/23,Tanah Abang,Beji,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3540220804025968,Budi Sutrisno,Siak,08-04-2002,Laki-Laki,A,Jalan Sudirman No.50,15/19,Tanah Abang,Tapos,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2122155705053974,Lestari Pratama,Pekanbaru,17-05-2005,Perempuan,O,Jalan Gajah Mada No.103,18/13,Sukamaju,Cengkareng,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3022754804891180,Indah Sutrisno,Jakarta Selatan,08-04-1989,Perempuan,B,Jalan Merdeka No.181,03/01,Kebon Jeruk,Pancoran Mas,Hindu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2914511304876561,Teguh Saputra,Payakumbuh,13-04-1987,Laki-Laki,B,Jalan Diponegoro No.162,02/06,Cilincing,Beji,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4284052001950768,Herman Purnomo,Dumai,20-01-1995,Laki-Laki,B,Jalan Gajah Mada No.27,13/04,Mekarjaya,Cilandak,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1893556511833672,Putri Wibowo,Magelang,25-11-1983,Perempuan,B,Jalan Sudirman No.15,06/16,Desakota,Cengkareng,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4405861908040207,Ahmad Hidayat,Madiun,19-08-2004,Laki-Laki,B,Jalan Thamrin No.5,15/23,Tanah Abang,Pancoran Mas,Hindu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
3302850411939562,Budi Santoso,Bontang,04-11-1993,Laki-Laki,AB,Jalan Thamrin No.144,05/20,Karanganyar,Tapos,Islam,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1640800605842504,Ahmad Wahyudi,Kulon Progo,06-05-1984,Laki-Laki,A,Jalan Merdeka No.43,09/24,Kebon Jeruk,Sukmajaya,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1937570308983076,Herman Setiawan,Payakumbuh,03-08-1998,Laki-Laki,A,Jalan Merdeka No.94,07/22,Kebon Kacang,Cengkareng,Hindu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2124676704536906,Kartika Hidayat,Bengkalis,27-04-1953,Perempuan,A,Jalan Merdeka No.165,14/24,Kebon Kacang,Cilandak,Hindu,Kawin,Wartawan,WNI,Seumur Hidup
2520955911020135,Indah Wijaya,Sawahlunto,19-11-2002,Perempuan,AB,Jalan Sudirman No.177,17/12,Kebon Kacang,Cilandak,Kristen,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2399911207662924,Gunawan Purnomo,Gianyar,12-07-1966,Laki-Laki,B,Jalan Sudirman No.156,19/21,Cibubur,Cipayung,Hindu,Belum Kawin,Guru,WNI,Seumur Hidup
3251275804641047,Zahra Wijaya,Ubud,18-04-1964,Perempuan,O,Jalan Gajah Mada No.88,10/05,Karanganyar,Sukajaya,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2821755606043003,Kartika Setiawan,Jakarta Utara,16-06-2004,Perempuan,O,Jalan Thamrin No.71,02/01,Sindangsari,Cipayung,Hindu,Belum Kawin,Guru,WNI,Seumur Hidup
3648656111599367,Fitri Wijaya,Jakarta Pusat,21-11-1959,Perempuan,O,Jalan Diponegoro No.42,02/20,Sukamaju,Beji,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2593320504881936,Wahyu Santoso,Samarinda,05-04-1988,Laki-Laki,A,Jalan Diponegoro No.129,12/13,Cibubur,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3647135109768362,Murni Hidayat,Semarang,11-09-1976,Perempuan,O,Jalan Sudirman No.30,18/14,Desakota,Sukajaya,Konghucu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
